# Fission Isotope Spectra
#  U235, Pu239, Pu241: Interpolation of reported ILL spectra
#  U238: Interpolation of Vogel's spectra
#
# The columns have the following definitions:
#   Enu: Antineutrino energy [MeV]
#   dNdE_XXX: Antineutrino spectrum [antineutrinos MeV^-1 fission^-1]
#    Enu      dNdE_U235      dNdE_U238     dNdE_Pu239     dNdE_Pu241
   11.06     8.3416e-07    7.21475e-05    1.89485e-06    2.07841e-08
   11.07    8.19215e-07    7.11694e-05    1.85998e-06    2.00192e-08
   11.08    8.04537e-07    7.02046e-05    1.82576e-06    1.92825e-08
   11.09    7.90122e-07    6.92529e-05    1.79216e-06    1.85729e-08
    11.1    7.75965e-07    6.83141e-05    1.75918e-06    1.78895e-08
   11.11    7.62062e-07     6.7388e-05    1.72681e-06    1.72311e-08
   11.12    7.48409e-07    6.64745e-05    1.69504e-06     1.6597e-08
   11.13    7.34999e-07    6.55733e-05    1.66385e-06    1.59863e-08
   11.14     7.2183e-07    6.46844e-05    1.63323e-06     1.5398e-08
   11.15    7.08897e-07    6.38075e-05    1.60318e-06    1.48314e-08
   11.16    6.96196e-07    6.29425e-05    1.57368e-06    1.42856e-08
   11.17    6.83722e-07    6.20892e-05    1.54472e-06    1.37599e-08
   11.18    6.71472e-07    6.12475e-05     1.5163e-06    1.32535e-08
   11.19    6.59441e-07    6.04173e-05     1.4884e-06    1.27658e-08
    11.2    6.47626e-07    5.95982e-05    1.46101e-06     1.2296e-08
   11.21    6.36023e-07    5.87903e-05    1.43412e-06    1.18435e-08
   11.22    6.24627e-07    5.79933e-05    1.40774e-06    1.14077e-08
   11.23    6.13436e-07    5.72071e-05    1.38183e-06    1.09879e-08
   11.24    6.02445e-07    5.64316e-05    1.35641e-06    1.05835e-08
   11.25    5.91651e-07    5.56666e-05    1.33145e-06    1.01941e-08
   11.26     5.8105e-07     5.4912e-05    1.30695e-06    9.81893e-09
   11.27     5.7064e-07    5.41676e-05     1.2829e-06    9.45759e-09
   11.28    5.60416e-07    5.34333e-05    1.25929e-06    9.10956e-09
   11.29    5.50375e-07    5.27089e-05    1.23612e-06    8.77433e-09
    11.3    5.40514e-07    5.19944e-05    1.21337e-06    8.45144e-09
   11.31    5.30829e-07    5.12895e-05    1.19105e-06    8.14043e-09
   11.32    5.21318e-07    5.05942e-05    1.16913e-06    7.84087e-09
   11.33    5.11978e-07    4.99083e-05    1.14762e-06    7.55233e-09
   11.34    5.02805e-07    4.92318e-05     1.1265e-06     7.2744e-09
   11.35    4.93796e-07    4.85644e-05    1.10577e-06    7.00671e-09
   11.36    4.84949e-07     4.7906e-05    1.08542e-06    6.74886e-09
   11.37     4.7626e-07    4.72566e-05    1.06545e-06    6.50051e-09
   11.38    4.67727e-07     4.6616e-05    1.04585e-06    6.26129e-09
   11.39    4.59347e-07     4.5984e-05     1.0266e-06    6.03088e-09
    11.4    4.51117e-07    4.53606e-05    1.00771e-06    5.80895e-09
   11.41    4.43034e-07    4.47457e-05    9.89169e-07    5.59518e-09
   11.42    4.35096e-07    4.41391e-05    9.70968e-07    5.38928e-09
   11.43      4.273e-07    4.35408e-05    9.53101e-07    5.19096e-09
   11.44    4.19645e-07    4.29505e-05    9.35563e-07    4.99993e-09
   11.45    4.12126e-07    4.23683e-05    9.18348e-07    4.81594e-09
   11.46    4.04742e-07    4.17939e-05     9.0145e-07    4.63871e-09
   11.47     3.9749e-07    4.12273e-05    8.84862e-07    4.46801e-09
   11.48    3.90368e-07    4.06685e-05     8.6858e-07    4.30359e-09
   11.49    3.83374e-07    4.01171e-05    8.52598e-07    4.14522e-09
    11.5    3.76505e-07    3.95733e-05    8.36909e-07    3.99268e-09
   11.51    3.69759e-07    3.90368e-05    8.21509e-07    3.84575e-09
   11.52    3.63134e-07    3.85076e-05    8.06393e-07    3.70422e-09
   11.53    3.56628e-07    3.79856e-05    7.91555e-07    3.56791e-09
   11.54    3.50238e-07    3.74707e-05    7.76989e-07    3.43661e-09
   11.55    3.43963e-07    3.69627e-05    7.62692e-07    3.31015e-09
   11.56      3.378e-07    3.64616e-05    7.48658e-07    3.18834e-09
   11.57    3.31748e-07    3.59673e-05    7.34882e-07    3.07101e-09
   11.58    3.25804e-07    3.54798e-05     7.2136e-07    2.95799e-09
   11.59    3.19967e-07    3.49988e-05    7.08086e-07    2.84914e-09
    11.6    3.14234e-07    3.45243e-05    6.95057e-07    2.74429e-09
   11.61    3.08604e-07    3.40563e-05    6.82267e-07    2.64331e-09
   11.62    3.03075e-07    3.35946e-05    6.69713e-07    2.54603e-09
   11.63    2.97644e-07    3.31392e-05    6.57389e-07    2.45234e-09
   11.64    2.92311e-07      3.269e-05    6.45293e-07    2.36209e-09
   11.65    2.87074e-07    3.22468e-05    6.33419e-07    2.27517e-09
   11.66    2.81931e-07    3.18097e-05    6.21764e-07    2.19145e-09
   11.67    2.76879e-07    3.13784e-05    6.10323e-07     2.1108e-09
   11.68    2.71918e-07    3.09531e-05    5.99092e-07    2.03312e-09
   11.69    2.67047e-07    3.05335e-05    5.88068e-07    1.95831e-09
    11.7    2.62262e-07    3.01195e-05    5.77247e-07    1.88624e-09
   11.71    2.57563e-07    2.97112e-05    5.66626e-07    1.81683e-09
   11.72    2.52948e-07    2.93084e-05    5.56199e-07    1.74997e-09
   11.73    2.48416e-07    2.89111e-05    5.45965e-07    1.68557e-09
   11.74    2.43965e-07    2.85192e-05    5.35919e-07    1.62354e-09
   11.75    2.39594e-07    2.81326e-05    5.26057e-07     1.5638e-09
   11.76    2.35301e-07    2.77512e-05    5.16377e-07    1.50625e-09
   11.77    2.31085e-07     2.7375e-05    5.06876e-07    1.45082e-09
   11.78    2.26945e-07    2.70039e-05    4.97549e-07    1.39743e-09
   11.79    2.22879e-07    2.66378e-05    4.88393e-07    1.34601e-09
    11.8    2.18886e-07    2.62767e-05    4.79406e-07    1.29647e-09
   11.81    2.14964e-07    2.59205e-05    4.70585e-07    1.24876e-09
   11.82    2.11112e-07    2.55691e-05    4.61926e-07    1.20281e-09
   11.83     2.0733e-07    2.52225e-05    4.53426e-07    1.15855e-09
   11.84    2.03615e-07    2.48806e-05    4.45083e-07    1.11591e-09
   11.85    1.99967e-07    2.45433e-05    4.36893e-07    1.07485e-09
   11.86    1.96384e-07    2.42106e-05    4.28854e-07    1.03529e-09
   11.87    1.92866e-07    2.38824e-05    4.20962e-07    9.97196e-10
   11.88     1.8941e-07    2.35586e-05    4.13216e-07      9.605e-10
   11.89    1.86016e-07    2.32392e-05    4.05613e-07    9.25154e-10
    11.9    1.82684e-07    2.29242e-05    3.98149e-07    8.91108e-10
   11.91     1.7941e-07    2.26134e-05    3.90823e-07    8.58316e-10
   11.92    1.76196e-07    2.23069e-05    3.83631e-07     8.2673e-10
   11.93    1.73039e-07    2.20045e-05    3.76572e-07    7.96307e-10
   11.94    1.69939e-07    2.17062e-05    3.69643e-07    7.67003e-10
   11.95    1.66894e-07    2.14119e-05    3.62841e-07    7.38778e-10
   11.96    1.63904e-07    2.11217e-05    3.56165e-07    7.11591e-10
   11.97    1.60967e-07    2.08353e-05    3.49611e-07    6.85405e-10
   11.98    1.58083e-07    2.05529e-05    3.43178e-07    6.60182e-10
   11.99    1.55251e-07    2.02743e-05    3.36863e-07    6.35888e-10
      12    1.52469e-07    1.99994e-05    3.30665e-07    6.12487e-10
   12.01    1.49737e-07    1.97283e-05     3.2458e-07    5.89948e-10
   12.02    1.47054e-07    1.94608e-05    3.18607e-07    5.68238e-10
   12.03     1.4442e-07     1.9197e-05    3.12745e-07    5.47327e-10
   12.04    1.41832e-07    1.89368e-05     3.0699e-07    5.27186e-10
   12.05    1.39291e-07    1.86801e-05    3.01341e-07    5.07786e-10
   12.06    1.36795e-07    1.84268e-05    2.95796e-07    4.89099e-10
   12.07    1.34344e-07     1.8177e-05    2.90353e-07    4.71101e-10
   12.08    1.31937e-07    1.79306e-05    2.85011e-07    4.53765e-10
   12.09    1.29573e-07    1.76876e-05    2.79766e-07    4.37066e-10
    12.1    1.27252e-07    1.74478e-05    2.74618e-07    4.20982e-10
   12.11    1.24972e-07    1.72113e-05    2.69565e-07     4.0549e-10
   12.12    1.22733e-07    1.69779e-05    2.64605e-07    3.90568e-10
   12.13    1.20534e-07    1.67478e-05    2.59736e-07    3.76196e-10
   12.14    1.18374e-07    1.65207e-05    2.54957e-07    3.62352e-10
   12.15    1.16253e-07    1.62968e-05    2.50265e-07    3.49017e-10
   12.16     1.1417e-07    1.60758e-05     2.4566e-07    3.36174e-10
   12.17    1.12125e-07    1.58579e-05     2.4114e-07    3.23803e-10
   12.18    1.10116e-07    1.56429e-05    2.36703e-07    3.11887e-10
   12.19    1.08143e-07    1.54309e-05    2.32347e-07     3.0041e-10
    12.2    1.06205e-07    1.52217e-05    2.28072e-07    2.89355e-10
   12.21    1.04302e-07    1.50153e-05    2.23875e-07    2.78707e-10
   12.22    1.02434e-07    1.48118e-05    2.19755e-07     2.6845e-10
   12.23    1.00598e-07     1.4611e-05    2.15712e-07    2.58571e-10
   12.24    9.87959e-08    1.44129e-05    2.11743e-07    2.49056e-10
   12.25    9.70257e-08    1.42175e-05    2.07846e-07    2.39891e-10
   12.26    9.52873e-08    1.40248e-05    2.04022e-07    2.31063e-10
   12.27    9.35801e-08    1.38347e-05    2.00268e-07     2.2256e-10
   12.28    9.19034e-08    1.36471e-05    1.96582e-07     2.1437e-10
   12.29    9.02568e-08    1.34621e-05    1.92965e-07    2.06481e-10
    12.3    8.86396e-08    1.32796e-05    1.89414e-07    1.98883e-10
   12.31    8.70515e-08    1.30996e-05    1.85929e-07    1.91564e-10
   12.32    8.54918e-08     1.2922e-05    1.82508e-07    1.84514e-10
   12.33      8.396e-08    1.27469e-05     1.7915e-07    1.77724e-10
   12.34    8.24557e-08    1.25741e-05    1.75853e-07    1.71184e-10
   12.35    8.09784e-08    1.24036e-05    1.72617e-07    1.64885e-10
   12.36    7.95275e-08    1.22354e-05    1.69441e-07    1.58817e-10
   12.37    7.81026e-08    1.20696e-05    1.66323e-07    1.52973e-10
   12.38    7.67032e-08     1.1906e-05    1.63263e-07    1.47343e-10
   12.39     7.5329e-08    1.17446e-05    1.60258e-07    1.41921e-10
    12.4    7.39793e-08    1.15853e-05     1.5731e-07    1.36699e-10
   12.41    7.26538e-08    1.14283e-05    1.54415e-07    1.31668e-10
   12.42    7.13521e-08    1.12734e-05    1.51574e-07    1.26823e-10
   12.43    7.00737e-08    1.11205e-05    1.48784e-07    1.22156e-10
   12.44    6.88182e-08    1.09698e-05    1.46047e-07     1.1766e-10
   12.45    6.75851e-08    1.08211e-05    1.43359e-07    1.13331e-10
   12.46    6.63742e-08    1.06744e-05    1.40721e-07     1.0916e-10
   12.47     6.5185e-08    1.05297e-05    1.38132e-07    1.05143e-10
   12.48    6.40171e-08    1.03869e-05     1.3559e-07    1.01274e-10
   12.49    6.28701e-08    1.02461e-05    1.33095e-07     9.7547e-11
    12.5    6.17436e-08    1.01072e-05    1.30646e-07    9.39573e-11
   12.51    6.06374e-08    9.97021e-06    1.28242e-07    9.04997e-11
   12.52     5.9551e-08    9.83505e-06    1.25882e-07    8.71693e-11
   12.53     5.8484e-08    9.70172e-06    1.23566e-07    8.39615e-11
   12.54    5.74361e-08     9.5702e-06    1.21292e-07    8.08718e-11
   12.55     5.6407e-08    9.44047e-06    1.19061e-07    7.78957e-11
   12.56    5.53964e-08    9.31249e-06     1.1687e-07    7.50292e-11
   12.57    5.44039e-08    9.18625e-06    1.14719e-07    7.22682e-11
   12.58    5.34291e-08    9.06172e-06    1.12608e-07    6.96087e-11
   12.59    5.24718e-08    8.93887e-06    1.10536e-07    6.70472e-11
    12.6    5.15317e-08    8.81769e-06    1.08502e-07    6.45799e-11
   12.61    5.06084e-08    8.69816e-06    1.06506e-07    6.22033e-11
   12.62    4.97017e-08    8.58024e-06    1.04546e-07    5.99143e-11
   12.63    4.88112e-08    8.46393e-06    1.02622e-07    5.77095e-11
   12.64    4.79366e-08    8.34919e-06    1.00734e-07    5.55858e-11
   12.65    4.70777e-08      8.236e-06    9.88803e-08    5.35402e-11
   12.66    4.62342e-08    8.12435e-06    9.70608e-08      5.157e-11
   12.67    4.54059e-08    8.01422e-06    9.52748e-08    4.96722e-11
   12.68    4.45923e-08    7.90557e-06    9.35217e-08    4.78443e-11
   12.69    4.37934e-08     7.7984e-06    9.18008e-08    4.60837e-11
    12.7    4.30087e-08    7.69269e-06    9.01116e-08    4.43878e-11
   12.71    4.22381e-08     7.5884e-06    8.84534e-08    4.27544e-11
   12.72    4.14814e-08    7.48553e-06    8.68258e-08     4.1181e-11
   12.73    4.07381e-08    7.38405e-06    8.52282e-08    3.96656e-11
   12.74    4.00082e-08    7.28395e-06    8.36599e-08    3.82059e-11
   12.75    3.92914e-08    7.18521e-06    8.21205e-08    3.67999e-11
   12.76    3.85874e-08    7.08781e-06    8.06094e-08    3.54457e-11
   12.77    3.78961e-08    6.99172e-06    7.91261e-08    3.41413e-11
   12.78    3.72171e-08    6.89694e-06    7.76701e-08    3.28849e-11
   12.79    3.65503e-08    6.80344e-06    7.62409e-08    3.16748e-11
    12.8    3.58954e-08    6.71121e-06     7.4838e-08    3.05092e-11
   12.81    3.52523e-08    6.62023e-06     7.3461e-08    2.93864e-11
   12.82    3.46206e-08    6.53049e-06    7.21092e-08     2.8305e-11
   12.83    3.40003e-08    6.44196e-06    7.07824e-08    2.72634e-11
   12.84    3.33912e-08    6.35463e-06    6.94799e-08    2.62601e-11
   12.85    3.27929e-08    6.26848e-06    6.82014e-08    2.52938e-11
   12.86    3.22053e-08    6.18351e-06    6.69464e-08     2.4363e-11
   12.87    3.16283e-08    6.09968e-06    6.57146e-08    2.34664e-11
   12.88    3.10616e-08    6.01699e-06    6.45054e-08    2.26029e-11
   12.89    3.05051e-08    5.93542e-06    6.33184e-08    2.17711e-11
    12.9    2.99586e-08    5.85496e-06    6.21533e-08    2.09699e-11
   12.91    2.94218e-08    5.77559e-06    6.10096e-08    2.01982e-11
   12.92    2.88946e-08    5.69729e-06     5.9887e-08     1.9455e-11
   12.93    2.83769e-08    5.62006e-06     5.8785e-08     1.8739e-11
   12.94    2.78685e-08    5.54387e-06    5.77033e-08    1.80494e-11
   12.95    2.73692e-08    5.46872e-06    5.66416e-08    1.73852e-11
   12.96    2.68788e-08    5.39458e-06    5.55993e-08    1.67455e-11
   12.97    2.63972e-08    5.32145e-06    5.45762e-08    1.61292e-11
   12.98    2.59243e-08    5.24931e-06     5.3572e-08    1.55357e-11
   12.99    2.54598e-08    5.17815e-06    5.25862e-08     1.4964e-11
      13    2.50036e-08    5.10795e-06    5.16186e-08    1.44133e-11
